emirate,plate_number,plate_code,final_price,bid_count,first_seen,completed_at,price_changes
Abu Dhabi,24,0,599000,51,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,27
Abu Dhabi,456,2,500000,57,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,19
Abu Dhabi,882,22,499000,10,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,7
Abu Dhabi,322,12,498000,13,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,9
Abu Dhabi,750,50,498000,15,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,13
Abu Dhabi,929,12,493000,15,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,11
Abu Dhabi,920,20,491000,17,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,11
Abu Dhabi,313,13,490000,59,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,29
Abu Dhabi,510,15,483000,16,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,15
Abu Dhabi,12345,14,400500,135,2026-03-04T02:22:13.634448Z,2026-03-08T19:30:19.509854Z,53
Abu Dhabi,8000,20,358000,21,2026-03-04T02:22:13.634448Z,2026-03-08T16:33:19.534705Z,10
Abu Dhabi,9111,22,330000,118,2026-03-04T02:22:13.634448Z,2026-03-08T18:05:18.083663Z,43
Abu Dhabi,2221,22,301500,60,2026-03-03T20:36:07.736648Z,2026-03-08T21:02:22.438846Z,43
Abu Dhabi,1212,21,287000,130,2026-03-03T20:36:07.736648Z,2026-03-08T18:54:01.906667Z,46
Abu Dhabi,55,1,277500,133,2026-03-03T20:36:07.736648Z,2026-03-08T22:47:36.254636Z,64
Abu Dhabi,22224,22,265500,129,2026-03-04T02:22:13.634448Z,2026-03-08T20:24:28.333328Z,47
Abu Dhabi,607,50,252000,68,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,26
Abu Dhabi,1010,21,251500,16,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,6
Abu Dhabi,1001,22,251000,41,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,14
Abu Dhabi,9090,22,246500,69,2026-03-04T02:22:13.634448Z,2026-03-08T19:24:55.583917Z,46
Abu Dhabi,5553,2,236000,118,2026-03-04T02:22:13.634448Z,2026-03-08T19:22:02.555064Z,30
Abu Dhabi,801,10,227000,97,2026-03-03T20:36:07.736648Z,2026-03-08T16:33:19.534705Z,34
Abu Dhabi,99993,2,226500,79,2026-03-04T02:22:13.634448Z,2026-03-08T19:20:58.249654Z,37
Abu Dhabi,3444,22,215000,110,2026-03-03T20:36:07.736648Z,2026-03-08T22:05:10.452623Z,71
Abu Dhabi,22220,22,206500,27,2026-03-04T02:22:13.634448Z,2026-03-08T16:33:19.534705Z,18
Abu Dhabi,5500,22,205500,114,2026-03-04T02:22:13.634448Z,2026-03-08T19:24:55.583917Z,55
Abu Dhabi,5665,2,202000,103,2026-03-04T02:22:13.634448Z,2026-03-08T18:57:46.746235Z,26
Abu Dhabi,5550,21,202000,35,2026-03-04T02:22:13.634448Z,2026-03-08T20:13:38.023847Z,19
Abu Dhabi,66660,14,200000,92,2026-03-04T02:22:13.634448Z,2026-03-08T20:13:38.023847Z,48
Abu Dhabi,19999,22,199000,117,2026-03-04T02:22:13.634448Z,2026-03-08T19:41:11.000373Z,40
Abu Dhabi,6006,21,190000,48,2026-03-04T02:22:13.634448Z,2026-03-08T18:37:44.407469Z,26
Abu Dhabi,5353,2,180000,28,2026-03-04T02:22:13.634448Z,2026-03-08T16:33:19.534705Z,1
Abu Dhabi,9979,2,180000,63,2026-03-04T02:22:13.634448Z,2026-03-08T16:33:19.534705Z,1
Abu Dhabi,8088,22,174500,82,2026-03-04T18:55:57.718581Z,2026-03-08T21:02:22.438846Z,51
Abu Dhabi,105,0,170500,65,2026-03-03T20:36:07.736648Z,2026-03-08T18:09:02.760443Z,26
Abu Dhabi,6969,21,170500,12,2026-03-04T02:22:13.634448Z,2026-03-08T16:33:19.534705Z,5
Abu Dhabi,6688,2,170000,54,2026-03-04T02:22:13.634448Z,2026-03-08T16:33:19.534705Z,0
